Date,Campaign,Campaign Id,Ad Group,Ad ID,Impressions,Clicks,Conversions (1-Per-Click),Interactions,Avg Position,Cost
13/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,12,0,0,0,1,0
14/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,8,0,0,0,1.6,0
15/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,5,0,0,0,1.4,0
16/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1.5,0
17/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,43,0,0,0,1,0
18/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,2,0
19/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,16,1,0,1,1,6.83
20/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,2,0
21/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,3,0,0,0,2,0
22/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
23/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
24/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,3,0,0,0,1,0
25/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
26/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
27/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
28/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,2,0
29/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,114,0,0,0,1,0
30/09/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,2,0
1/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,4,0,0,0,1,0
2/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
3/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
4/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,9,0,0,0,1,0
5/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,17,0,0,0,2.2,0
6/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
7/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,1,2,1,1,1.53
8/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,22,1,2,1,1,4.05
9/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
10/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,21,0,0,0,1,0
11/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,2,0
12/10/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,22,0,0,0,1.6,0
13/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
14/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,5,0,0,0,1,0
15/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
16/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,90,0,0,0,2.4,0
17/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,10,0,0,0,1,0
18/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,11,0,0,0,2,0
19/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,5,0,0,0,2,0
20/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,3,0,0,0,2.7,0
21/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,1,0,1,3,6.59
22/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,3,0
23/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,6,0,0,0,1,0
24/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,44,2,0,2,1,28.79
25/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,7,0,0,0,1,0
26/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,1,0,1,1,1.05
27/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,12,0,0,0,3.3,0
28/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,4,0,0,0,1,0
29/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,2,0
30/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,49,0,0,0,1.2,0
31/10/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,7,0,0,0,1.4,0
1/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,8,0,0,0,2.1,0
2/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,16,1,0,1,1,11.1
3/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,5,0,0,0,1.2,0
4/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,1,0,1,6,10.92
5/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,938,1,13,120,1,13.86
6/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,11,0,0,0,1,0
7/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,8,0,0,0,1,0
8/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
9/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,16,0,0,0,1.1,0
10/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,22,0,0,0,1,0
11/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,18,2,0,2,1.1,12.26
12/11/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
13/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,3,0,0,0,2,0
14/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
15/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,194,0,0,0,1,0
16/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
17/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,4246,3,0,3,1,3.29
18/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,10,0,0,0,1.2,0
19/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
20/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,9,1,0,1,3.4,15.22
21/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,27,1,0,1,4.9,13.99
22/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,2.5,0
23/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,3,1,0,1,1,5.48
24/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
25/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,21,0,0,0,1,0
26/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,5243,9,0,9,1,31.82
27/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,1,0,0,0,1,0
28/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,7,0,0,0,1,0
29/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
30/11/2016 00:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,53,0,0,0,1.3,0
1/12/2016 0:00,brand_awareness_north,175914107,ga_smile_brand_awareness_north,44920266827,2,0,0,0,1,0
13/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,25,0,0,0,1.3,0
14/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,2.4,0
15/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,232,0,0,0,1,0
16/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,11,0,0,0,1.5,0
17/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,10,1,0,1,1.5,14.89
18/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
19/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,12,0,0,0,1,0
20/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
21/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,30,0,0,0,1,0
22/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,1,0
23/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,1,0
24/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1.3,0
25/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,152,5,0,5,1.9,36.58
26/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,11,0,0,0,1,0
27/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,33,2,0,2,1.5,24.08
28/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,1.4,0
29/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
30/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,9,0,0,0,3,0
31/07/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4575,18,0,18,1,73.45
1/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,21,0,0,0,1,0
2/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
3/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
4/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,91,1,0,1,3.8,17.63
5/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,1,0
6/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1331,21,0,21,1,11.24
7/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,1.4,0
8/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,1,0
9/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,13,0,0,0,1.2,0
10/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
11/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1.3,0
12/8/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1633,2,0,2,1,1.46
13/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,1.4,0
14/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,1,0
15/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,1.6,0
16/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,803,1,1,134,1,22.76
17/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,70,0,0,0,1,0
18/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,4.2,0
19/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,65,0,0,0,4.9,0
20/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
21/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
22/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
23/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
24/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,11,0,0,0,1,0
25/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,7,0
26/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,1,0
27/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,1,0,1,1,12.77
28/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,58,1,0,1,1,3.72
29/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,1,0,1,1,11.98
30/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,4.4,0
31/08/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,4,0
1/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
2/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,49,0,0,0,1.2,0
3/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,13,1,0,1,2,8.38
4/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
5/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,2,0
6/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,70,0,0,0,1,0
7/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,61,0,0,0,1,0
8/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,24,1,0,1,1.5,12.44
9/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,1,0,1,2,2.53
10/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,1,0
11/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1.3,0
12/9/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3599,11,0,11,1,33.63
13/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,82,1,0,1,1,0.18
14/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
15/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,11,0,0,0,1,0
16/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,1,0,1,1,0.17
17/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,2,0
18/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,14,0,0,0,1.4,0
19/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1.5,0
20/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
21/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,3,0
22/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,1,0
23/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
24/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3363,2,0,2,1,4.07
25/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,23,0,0,0,1.3,0
26/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,2.2,0
27/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1.5,0
28/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,73,0,0,0,1,0
29/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,16,0,0,0,1.2,0
30/09/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,46,0,0,0,3.5,0
1/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,10,1,0,1,1,5.26
2/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,16,0,0,0,1.1,0
3/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,32,0,0,0,1,0
4/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
5/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,19,0,0,0,7.3,0
6/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
7/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
8/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,1.3,0
9/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
10/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
11/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
12/10/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,3.1,0
13/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1637,3,0,3,1,12.39
14/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,4,0
15/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,32,0,0,0,1.8,0
16/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
17/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
18/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
19/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
20/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,10,0,0,0,1.1,0
21/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
22/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1.3,0
23/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,1,0,1,1.6,20.96
24/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,12,0,0,0,2.8,0
25/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1248,1,0,190,1,21.41
26/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,110,0,0,0,1,0
27/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,0,0,0,5.6,0
28/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,11,0,0,0,1.2,0
29/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,94,0,0,0,1,0
30/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,18,0,0,0,1,0
31/10/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,1,0
1/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,358,1,0,1,2,12.46
2/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,310,3,0,3,2.7,67.22
3/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,41526,40,2,40,1,210.15
4/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
5/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,13,0,0,0,3,0
6/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,2,0
7/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,2.1,0
8/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1,0
9/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,46,0,0,0,3,0
10/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8388,15,0,15,1.2,53.19
11/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,16,1,0,1,1,6.54
12/11/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,0,0,0,1.7,0
13/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
14/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
15/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,23,0,0,0,1,0
16/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,170,1,1,1,1.8,20.62
17/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
18/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,4,0
19/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,49,0,0,0,1.2,0
20/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,33,0,0,0,4.9,0
21/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,25,0,0,0,1.2,0
22/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,19,0,0,0,2,0
23/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
24/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,1.9,0
25/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,16,0,0,0,1.1,0
26/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,4,0,0,0,1.5,0
27/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,8,0,0,0,1.4,0
28/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,17,0,0,0,1.1,0
29/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,9,0,0,0,1.8,0
30/11/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1.5,0
1/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,302,1,0,1,1,4.98
2/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,47,0,0,0,1.2,0
3/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,2,0
4/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,98,3,0,3,1,24.74
5/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,34,0,0,0,2,0
6/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,21,0,0,0,1.1,0
7/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,120,4,1,4,1,20
8/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
9/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,7,0,0,0,1.4,0
10/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,2,0,0,0,1,0
11/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,124,2,0,2,1.1,44.3
12/12/2015 0:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,5,0,0,0,2,0
13/12/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,2,0
14/12/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,1,0
15/12/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,3,0,0,0,1,0
16/12/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,1,0,0,0,2,0
17/12/2015 00:00,brand_awareness_eu,175914108,ga_smile_brand_awareness_eu,44920266828,6,1,0,1,1,1.79
